course_anonid,lecturer_anonid,lecture_id,discipline,year,month,day,slot,coder,time,code,duration,lecture_date,session_number,lecturer_and_session,title,simple_title,code_grp,duration_int
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,961,LR,23,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,984,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,985,LR,9,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,994,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,995,LR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,996,SQ,10,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1006,LR,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1008,SR,5,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1013,LR,19,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1032,SR,3,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1035,LR,5,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1040,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1041,LR,16,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1057,LT,122,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1179,SR,5,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1184,LR,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1186,SR,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1188,LT,17,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1205,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1206,LT,6,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1212,SR,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1214,LT,170,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1384,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1385,LT,61,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1446,SQ,12,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1458,LR,3,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1461,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1462,LR,3,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1465,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1466,LT,52,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1518,SQ,9,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1527,LR,6,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1533,SR,3,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1536,LR,11,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1547,SQ,8,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1555,LR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1556,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1557,LR,4,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1561,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1562,LR,13,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1575,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1576,LT,20,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1596,SQ,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1598,LR,21,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1619,SR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,1620,LT,457,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2077,SQ,2,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2079,LR,5,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2084,SR,6,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2090,LR,5,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2095,SR,6,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2101,LR,1,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,VIC,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,2102,LT,944,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,3046,AD,23,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,NON,0
C3,L1,C3_2018_11_01,VET,2018,11,01,NA,SS,3069,END,NA,2018-11-01,3,L1 S3,C3 2018-11-01 (SS),SS 01/11,"NA",0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,0,NA,26,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,"NA",0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,26,LT,36,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,62,CQ,12,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,12
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,74,ST,62,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,62
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,136,FB,34,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,34
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,170,SD,178,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,178
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,348,FB,16,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,16
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,364,LT,41,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,405,LQ,2,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,407,LT,115,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,522,SR,3,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,525,LR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,526,SR,2,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,528,LR,3,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,531,SR,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,535,LR,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,539,LT,55,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,594,LQ,8,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,602,LT,88,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,690,LQ,7,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,697,LT,54,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,751,LQ,2,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,753,LT,8,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,761,CQ,24,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,24
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,785,ST,121,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,121
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,906,FB,15,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,15
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,921,SD,246,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,246
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1167,FB,18,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,18
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1185,LT,113,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1298,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1302,LT,79,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1381,LQ,3,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1384,LT,67,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1451,LQ,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1456,LT,13,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1469,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1473,LT,22,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1495,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1499,LT,142,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1641,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1645,SQ,8,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1653,LR,33,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1686,CQ,24,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,24
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1710,ST,103,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,103
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1813,FB,30,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,30
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1843,LT,127,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1970,FB,23,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,23
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1993,SQ,6,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,1999,LQ,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2004,SR,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2008,LR,30,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2038,LQ,6,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2044,LT,46,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2090,CQ,41,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,41
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2131,ST,64,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,64
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2195,FB,25,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,25
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2220,SD,194,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,194
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2414,FB,11,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,11
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2425,LT,39,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2464,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2468,SR,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2472,LR,33,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2505,SR,22,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2527,LR,2,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2529,FB,14,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,14
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2543,LQ,4,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2547,SR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2548,LR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2549,LQ,19,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2568,SR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2569,LR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2570,LQ,6,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2576,SR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2577,LR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2578,SR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2579,LR,8,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2587,LT,59,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2646,LQ,19,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2665,SR,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2666,LR,7,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2673,LT,13,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2686,CQ,7,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,7
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2693,ST,107,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,107
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2800,FB,59,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,59
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2859,LT,55,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2914,LQ,7,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2921,SR,14,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2935,LR,42,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2977,LQ,18,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,2995,LT,37,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3032,LQ,8,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3040,SR,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3045,LR,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3050,SR,9,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3059,LR,17,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3076,LQ,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3081,FB,2,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,2
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3083,SR,3,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,VIC,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3086,LT,18,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3104,FB,5,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,INT,5
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3109,LT,1,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,NON,0
C21,L28,C21_2018_11_01,MATH,2018,11,01,NA,Thomas,3110,END,NA,2018-11-01,17,L28 S17,C21 2018-11-01 (Thomas),Thomas 01/11,"NA",0
C3,L1,C3_2018_11_02_2,VET,2018,11,02,2,SS,0,NA,13,2018-11-02,4,L1 S4,C3 2018-11-02 (SS),SS 02/11 (2),"NA",0
C3,L1,C3_2018_11_02_2,VET,2018,11,02,2,SS,13,LT,10,2018-11-02,4,L1 S4,C3 2018-11-02 (SS),SS 02/11 (2),NON,0
C3,L1,C3_2018_11_02_2,VET,2018,11,02,2,SS,23,SR,1,2018-11-02,4,L1 S4,C3 2018-11-02 (SS),SS 02/11 (2),VIC,0
C3,L1,C3_2018_11_02_2,VET,2018,11,02,2,SS,24,LT,428,2018-11-02,4,L1 S4,C3 2018-11-02 (SS),SS 02/11 (2),NON,0
